,id,año,genres
13154,763410,2017,Indie
13155,773080,2017,Casual
13155,773080,2017,Indie
13155,773080,2017,Simulation
13156,751970,2017,Action
13156,751970,2017,Casual
13156,751970,2017,Indie
13156,751970,2017,Strategy
13157,771490,2017,Action
13158,760200,2017,Indie
13158,760200,2017,Simulation
13158,760200,2017,Strategy
13159,769710,2017,Massively Multiplayer
13159,769710,2017,Racing
13159,769710,2017,Simulation
13159,769710,2017,Sports
13163,665960,2017,Indie
13163,665960,2017,Simulation
13164,656030,2017,Adventure
13164,656030,2017,Indie
13164,656030,2017,Early Access
13165,760490,2017,Adventure
13165,760490,2017,Free to Play
13165,760490,2017,Indie
13165,760490,2017,RPG
13166,529890,1987,Adventure
13167,758160,2017,Simulation
13169,749242,2017,Action
13169,749242,2017,Indie
13169,749242,2017,Massively Multiplayer
13170,761720,2017,Casual
13172,760100,2017,Action
13172,760100,2017,Adventure
13172,760100,2017,Casual
13172,760100,2017,Indie
13173,725550,2017,Action
13173,725550,2017,Indie
13173,725550,2017,Early Access
13174,757040,2014,Indie
13174,757040,2014,Sports
13180,395760,2017,Design &amp; Illustration
13180,395760,2017,Utilities
13181,561110,1994,Action
13181,561110,1994,Adventure
13182,758640,2017,Adventure
13182,758640,2017,Casual
13183,564230,2017,Simulation
13184,733070,2017,Casual
13184,733070,2017,Indie
13184,733070,2017,Strategy
13185,765990,2017,Action
13185,765990,2017,Adventure
13185,765990,2017,Casual
13185,765990,2017,Indie
13187,730750,2017,Action
13187,730750,2017,Indie
13187,730750,2017,RPG
13188,692660,2000,Adventure
13188,692660,2000,RPG
13188,692660,2000,Strategy
13189,764560,2017,Casual
13189,764560,2017,Indie
13190,756810,1998,Strategy
13192,762900,2017,Action
13192,762900,2017,Indie
13192,762900,2017,Racing
13192,762900,2017,Early Access
13193,740730,2017,Indie
13193,740730,2017,Simulation
13193,740730,2017,Strategy
13194,757960,2017,Indie
13194,757960,2017,Strategy
13195,716950,2017,Action
13195,716950,2017,Adventure
13195,716950,2017,Free to Play
13195,716950,2017,RPG
13195,716950,2017,Early Access
13196,765190,2017,Adventure
13196,765190,2017,Casual
13196,765190,2017,Indie
13196,765190,2017,Racing
13196,765190,2017,RPG
13196,765190,2017,Simulation
13196,765190,2017,Strategy
13197,754510,2017,Indie
13199,768830,2017,Simulation
13199,768830,2017,Strategy
13200,414238,2017,Casual
13200,414238,2017,RPG
13200,414238,2017,Simulation
13200,414238,2017,Strategy
13201,543380,2017,Indie
13201,543380,2017,RPG
13202,771900,2017,Adventure
13202,771900,2017,Free to Play
13202,771900,2017,Indie
13202,771900,2017,RPG
13203,690850,2017,Action
13203,690850,2017,Adventure
13203,690850,2017,Indie
13203,690850,2017,Strategy
13205,500710,2017,Action
13205,500710,2017,Adventure
13205,500710,2017,Indie
13205,500710,2017,Massively Multiplayer
13205,500710,2017,RPG
13206,739253,2017,Action
13206,739253,2017,Adventure
13206,739253,2017,Free to Play
13206,739253,2017,Indie
13206,739253,2017,Massively Multiplayer
13208,744170,2017,Action
13208,744170,2017,Indie
13209,673910,2017,Indie
13209,673910,2017,RPG
13209,673910,2017,Simulation
13209,673910,2017,Sports
13210,765840,2017,Adventure
13211,757690,2017,Indie
13212,742460,2017,Action
13212,742460,2017,Adventure
13212,742460,2017,Casual
13212,742460,2017,Indie
13212,742460,2017,Racing
13212,742460,2017,Strategy
13212,742460,2017,Early Access
13213,764010,2014,Casual
13213,764010,2014,Indie
13214,528900,2017,Indie
13214,528900,2017,Racing
13214,528900,2017,Simulation
13214,528900,2017,Early Access
13215,660760,2017,Casual
13215,660760,2017,Indie
13217,545750,2017,Action
13217,545750,2017,Indie
13219,750660,2017,Casual
13219,750660,2017,Strategy
13220,751590,2017,Action
13220,751590,2017,Adventure
13220,751590,2017,Free to Play
13220,751590,2017,Indie
13220,751590,2017,RPG
13222,760340,2017,Adventure
13222,760340,2017,Free to Play
13222,760340,2017,Indie
13222,760340,2017,RPG
13223,762620,2017,Indie
13225,759180,2017,Action
13225,759180,2017,Adventure
13225,759180,2017,Casual
13225,759180,2017,Indie
13225,759180,2017,Racing
13225,759180,2017,RPG
13226,754540,2017,Action
13226,754540,2017,Casual
13226,754540,2017,Indie
13227,764020,2017,Indie
13228,649640,2017,Indie
13228,649640,2017,Sports
13229,610390,2017,Action
13229,610390,2017,Casual
13229,610390,2017,Indie
13230,718030,2017,Action
13230,718030,2017,Indie
13231,746090,2017,Adventure
13231,746090,2017,Casual
13231,746090,2017,Indie
13231,746090,2017,Massively Multiplayer
13231,746090,2017,RPG
13231,746090,2017,Strategy
13231,746090,2017,Early Access
13233,593930,2017,Simulation
13234,747820,2017,Action
13234,747820,2017,Indie
13235,704140,2017,Action
13235,704140,2017,Casual
13235,704140,2017,Strategy
13235,704140,2017,Early Access
13236,590580,2017,Action
13236,590580,2017,Adventure
13236,590580,2017,Indie
13236,590580,2017,RPG
13236,590580,2017,Early Access
13237,377320,2017,Action
13237,377320,2017,Adventure
13237,377320,2017,Indie
13237,377320,2017,Simulation
13237,377320,2017,Strategy
13237,377320,2017,Early Access
13238,457830,2017,Action
13238,457830,2017,Simulation
13238,457830,2017,Strategy
13239,703950,2017,Action
13239,703950,2017,Adventure
13239,703950,2017,Casual
13239,703950,2017,Free to Play
13239,703950,2017,Massively Multiplayer
13239,703950,2017,Simulation
13239,703950,2017,Sports
13240,714337,2017,Adventure
13240,714337,2017,RPG
13240,714337,2017,Strategy
13241,755140,2017,Indie
13241,755140,2017,Simulation
13241,755140,2017,Strategy
13245,653100,2017,Action
13245,653100,2017,Casual
13245,653100,2017,Indie
13247,751170,2017,Education
13247,751170,2017,Software Training
13248,751160,2017,Education
13248,751160,2017,Software Training
13249,462601,2017,Action
13249,462601,2017,Adventure
13249,462601,2017,Indie
13250,616290,2017,Simulation
13250,616290,2017,Strategy
13251,564050,2017,Action
13251,564050,2017,Adventure
13251,564050,2017,Indie
13251,564050,2017,Early Access
13252,558690,2015,Adventure
13252,558690,2015,Indie
13253,754230,2017,Action
13253,754230,2017,Casual
13253,754230,2017,Indie
13253,754230,2017,Strategy
13253,754230,2017,Early Access
13254,756210,2017,Adventure
13254,756210,2017,Casual
13254,756210,2017,Indie
13255,726690,2017,Simulation
13256,757440,2017,Indie
13256,757440,2017,Simulation
13256,757440,2017,Strategy
13257,763360,2017,Casual
13257,763360,2017,Indie
13258,747730,2017,Action
13258,747730,2017,Adventure
13258,747730,2017,Indie
13258,747730,2017,Strategy
13258,747730,2017,Early Access
13259,764240,2017,Adventure
13259,764240,2017,Casual
13259,764240,2017,Massively Multiplayer
13259,764240,2017,Simulation
13260,768561,2017,Adventure
13260,768561,2017,Casual
13260,768561,2017,Massively Multiplayer
13260,768561,2017,Simulation
13261,760870,2017,Casual
13261,760870,2017,Indie
13261,760870,2017,Simulation
13262,757900,2017,Action
13262,757900,2017,Adventure
13262,757900,2017,Simulation
13262,757900,2017,Early Access
13263,768560,2017,Adventure
13263,768560,2017,Casual
13263,768560,2017,Massively Multiplayer
13263,768560,2017,Simulation
13264,768562,2017,Adventure
13264,768562,2017,Casual
13264,768562,2017,Massively Multiplayer
13264,768562,2017,Simulation
13265,706030,2017,Casual
13265,706030,2017,Indie
13265,706030,2017,Simulation
13266,757190,2017,Action
13266,757190,2017,Casual
13266,757190,2017,Indie
13267,683280,2017,Adventure
13267,683280,2017,RPG
13267,683280,2017,Strategy
13268,642804,2017,Simulation
13269,754680,2017,Simulation
13269,754680,2017,Strategy
13270,765960,2017,Simulation
13270,765960,2017,Strategy
13271,756070,2017,Simulation
13271,756070,2017,Strategy
13272,758630,2017,Adventure
13272,758630,2017,Casual
13273,741650,2017,Strategy
13273,741650,2017,Early Access
13274,633930,2017,Action
13274,633930,2017,Indie
13274,633930,2017,Strategy
13276,606370,2017,RPG
13277,758920,2017,Casual
13277,758920,2017,Indie
13278,759650,2017,Casual
13279,761770,2017,Indie
13279,761770,2017,Simulation
13280,520600,2017,Adventure
13280,520600,2017,Casual
13280,520600,2017,Indie
13280,520600,2017,Simulation
13281,759140,2017,Adventure
13281,759140,2017,Casual
13281,759140,2017,Indie
13281,759140,2017,Simulation
13282,407760,2017,Free to Play
13282,407760,2017,Indie
13283,675356,2017,Simulation
13284,337340,2017,Adventure
13284,337340,2017,Indie
13284,337340,2017,RPG
13285,706020,2017,RPG
13285,706020,2017,Early Access
13286,577358,2017,Simulation
13288,728730,2017,Casual
13288,728730,2017,Free to Play
13288,728730,2017,Indie
13288,728730,2017,Simulation
13288,728730,2017,Strategy
13288,728730,2017,Early Access
13289,771300,2017,Action
13289,771300,2017,Adventure
13291,759170,2017,Strategy
13293,770000,2017,Indie
13293,770000,2017,RPG
13293,770000,2017,Strategy
13294,347950,2017,Casual
13294,347950,2017,Free to Play
13294,347950,2017,Indie
13294,347950,2017,Strategy
13295,566240,2017,Action
13295,566240,2017,Adventure
13295,566240,2017,Indie
13295,566240,2017,Early Access
13301,592813,2017,Adventure
13301,592813,2017,Indie
13301,592813,2017,RPG
13304,605230,2017,Indie
13304,605230,2017,Massively Multiplayer
13304,605230,2017,Simulation
13304,605230,2017,Early Access
13305,646210,2018,Indie
13306,755040,2017,Action
13306,755040,2017,Casual
13306,755040,2017,RPG
13308,740090,2017,Adventure
13308,740090,2017,Casual
13309,745160,2017,Adventure
13309,745160,2017,Casual
13309,745160,2017,Indie
13310,732030,2017,Indie
13310,732030,2017,Simulation
13310,732030,2017,Strategy
13311,763930,2017,Adventure
13311,763930,2017,Indie
13311,763930,2017,RPG
13312,678900,2017,RPG
13312,678900,2017,Simulation
13312,678900,2017,Early Access
13313,678540,2017,Action
13313,678540,2017,Casual
13313,678540,2017,Indie
13314,744450,2017,Action
13314,744450,2017,Simulation
13314,744450,2017,Strategy
13316,741670,2017,Action
13316,741670,2017,Indie
13316,741670,2017,Simulation
13316,741670,2017,Strategy
13318,624620,2017,Action
13322,753950,2017,Indie
13322,753950,2017,Simulation
13322,753950,2017,Strategy
13323,667060,2017,Action
13323,667060,2017,Adventure
13323,667060,2017,Indie
13324,752300,2017,Casual
13327,766580,2017,Casual
13327,766580,2017,Free to Play
13327,766580,2017,Indie
13327,766580,2017,Simulation
13327,766580,2017,Strategy
13331,719840,2017,Action
13331,719840,2017,Casual
13331,719840,2017,Indie
13332,734750,2017,Casual
13332,734750,2017,Free to Play
13332,734750,2017,Simulation
13335,686520,2017,Casual
13335,686520,2017,Strategy
13336,694480,2017,Action
13336,694480,2017,Indie
13336,694480,2017,Strategy
13336,694480,2017,Early Access
13337,707670,2017,Indie
13337,707670,2017,RPG
13337,707670,2017,Strategy
13338,681860,2017,Action
13338,681860,2017,Massively Multiplayer
13338,681860,2017,RPG
13338,681860,2017,Early Access
13339,682582,2017,Action
13339,682582,2017,Massively Multiplayer
13339,682582,2017,RPG
13340,682581,2017,Action
13340,682581,2017,Massively Multiplayer
13340,682581,2017,RPG
13341,764460,2017,Action
13341,764460,2017,Free to Play
13341,764460,2017,Massively Multiplayer
13341,764460,2017,Racing
13342,677998,2017,Simulation
13343,702960,2017,Simulation
13345,682580,2017,Action
13345,682580,2017,Massively Multiplayer
13345,682580,2017,RPG
13346,700740,2017,Action
13347,767260,2017,Indie
13347,767260,2017,Simulation
13348,614007,2017,Simulation
13349,740110,2017,Indie
13349,740110,2017,Simulation
13350,716680,2017,Adventure
13350,716680,2017,Indie
13350,716680,2017,Racing
13351,770590,2017,Indie
13351,770590,2017,Strategy
13353,768120,2017,Web Publishing
13354,767190,2017,Web Publishing
13355,743620,2017,Action
13355,743620,2017,Free to Play
13355,743620,2017,Massively Multiplayer
13355,743620,2017,RPG
13355,743620,2017,Strategy
13356,759870,2017,Action
13356,759870,2017,Adventure
13356,759870,2017,Indie
13356,759870,2017,Strategy
13359,595010,2017,Action
13359,595010,2017,Indie
13359,595010,2017,Early Access
13360,606870,2017,Action
13360,606870,2017,Strategy
13360,606870,2017,Early Access
13361,766310,2017,Indie
13361,766310,2017,RPG
13361,766310,2017,Strategy
13362,766350,2017,Indie
13362,766350,2017,RPG
13362,766350,2017,Strategy
13363,746260,2017,Action
13363,746260,2017,Indie
13364,558245,2017,Indie
13364,558245,2017,Simulation
13365,725080,2017,Casual
13365,725080,2017,Indie
13366,758500,2017,Casual
13367,755760,2017,Adventure
13367,755760,2017,Casual
13367,755760,2017,Strategy
13368,688450,2017,Action
13368,688450,2017,Adventure
13368,688450,2017,Indie
13369,717440,2017,Casual
13370,757330,2017,Casual
13370,757330,2017,Indie
13372,678734,2017,Action
13372,678734,2017,Casual
13372,678734,2017,Indie
13372,678734,2017,Racing
13372,678734,2017,Simulation
13372,678734,2017,Sports
13373,561631,2017,Action
13373,561631,2017,Adventure
13373,561631,2017,RPG
13374,756870,2017,Adventure
13374,756870,2017,Casual
13374,756870,2017,Indie
13375,755610,2017,Action
13375,755610,2017,Indie
13376,760970,2017,Utilities
13379,644930,2017,Strategy
13379,644930,2017,Early Access
13380,285900,2017,Action
13380,285900,2017,Adventure
13380,285900,2017,Casual
13380,285900,2017,Indie
13381,723270,2017,Adventure
13381,723270,2017,Casual
13381,723270,2017,Indie
13382,708770,2017,Action
13382,708770,2017,Adventure
13382,708770,2017,Indie
13382,708770,2017,Massively Multiplayer
13382,708770,2017,RPG
13383,637799,2017,Casual
13383,637799,2017,Simulation
13385,658560,2017,Casual
13385,658560,2017,Indie
13386,637802,2017,Casual
13386,637802,2017,Simulation
13387,637800,2017,Casual
13387,637800,2017,Simulation
13389,759581,2017,Action
13390,637801,2017,Casual
13390,637801,2017,Simulation
13391,744840,2017,Action
13392,699770,2017,Casual
13392,699770,2017,Simulation
13392,699770,2017,Strategy
13392,699770,2017,Early Access
13393,762600,2017,Casual
13393,762600,2017,Simulation
13393,762600,2017,Strategy
13394,544550,2017,Action
13394,544550,2017,Indie
13394,544550,2017,Simulation
13394,544550,2017,Early Access
13396,759101,2017,Action
13396,759101,2017,Free to Play
13397,763590,2017,Action
13397,763590,2017,Adventure
13397,763590,2017,Indie
13398,762390,2017,Adventure
13398,762390,2017,Casual
13398,762390,2017,Free to Play
13398,762390,2017,Indie
13399,759110,2017,Action
13399,759110,2017,Free to Play
13400,759100,2017,Action
13400,759100,2017,Free to Play
13401,759102,2017,Action
13401,759102,2017,Free to Play
13402,411970,2017,Action
13402,411970,2017,Adventure
13402,411970,2017,Indie
13403,476420,2017,Indie
13403,476420,2017,RPG
13403,476420,2017,Simulation
13403,476420,2017,Strategy
13404,759800,2017,Free to Play
13404,759800,2017,Indie
13404,759800,2017,Simulation
13404,759800,2017,Strategy
13405,584100,2017,Casual
13405,584100,2017,Indie
13405,584100,2017,Simulation
13406,711940,2017,Adventure
13406,711940,2017,Indie
13407,759103,2017,Action
13407,759103,2017,Free to Play
13408,769010,2017,Casual
13409,745790,2017,Action
13409,745790,2017,Indie
13410,637803,2017,Casual
13410,637803,2017,Simulation
13411,637804,2017,Casual
13411,637804,2017,Simulation
13412,706100,2017,Simulation
13412,706100,2017,Sports
13413,587620,2017,Adventure
13414,658660,2017,Indie
13414,658660,2017,Simulation
13414,658660,2017,Strategy
13415,686710,2017,Action
13415,686710,2017,Adventure
13415,686710,2017,Indie
13416,760720,2017,Action
13416,760720,2017,Strategy
13418,662230,2017,Casual
13418,662230,2017,Indie
13418,662230,2017,Massively Multiplayer
13418,662230,2017,Simulation
13418,662230,2017,Sports
13418,662230,2017,Strategy
13419,589440,2017,Action
13419,589440,2017,Adventure
13419,589440,2017,Casual
13419,589440,2017,Indie
13420,760930,2017,Casual
13420,760930,2017,Indie
13420,760930,2017,Simulation
13420,760930,2017,Early Access
13423,564190,2017,Action
13423,564190,2017,Adventure
13427,727180,2017,Adventure
13427,727180,2017,Casual
13427,727180,2017,Indie
13427,727180,2017,Racing
13427,727180,2017,RPG
13427,727180,2017,Simulation
13427,727180,2017,Strategy
13427,727180,2017,Early Access
13430,651050,2017,Casual
13430,651050,2017,Indie
13431,644200,2017,Adventure
13431,644200,2017,Casual
13431,644200,2017,Indie
13433,758480,2017,Adventure
13433,758480,2017,Casual
13433,758480,2017,Indie
13433,758480,2017,Simulation
13434,760360,2017,Casual
13434,760360,2017,Indie
13434,760360,2017,Simulation
13435,757860,2017,Casual
13435,757860,2017,Indie
13436,756190,2017,Casual
13436,756190,2017,Indie
13437,623266,2017,Simulation
13438,736180,2017,Adventure
13438,736180,2017,Indie
13439,623261,2017,Simulation
13440,521890,2017,Adventure
13440,521890,2017,Indie
13440,521890,2017,Strategy
13441,575090,2017,Indie
13441,575090,2017,Strategy
13442,760210,2017,Action
13442,760210,2017,Indie
13443,754780,2017,Casual
13443,754780,2017,Indie
13445,741630,2017,Adventure
13445,741630,2017,Casual
13445,741630,2017,Indie
13446,610560,2017,Adventure
13446,610560,2017,Indie
13446,610560,2017,RPG
13447,702320,2017,Free to Play
13447,702320,2017,Massively Multiplayer
13447,702320,2017,RPG
13447,702320,2017,Strategy
13448,731630,2017,Action
13448,731630,2017,Massively Multiplayer
13449,746760,2017,Action
13449,746760,2017,Indie
13449,746760,2017,Early Access
13450,766770,2017,Action
13450,766770,2017,Adventure
13450,766770,2017,Casual
13450,766770,2017,Indie
13450,766770,2017,Racing
13450,766770,2017,Simulation
13450,766770,2017,Sports
13450,766770,2017,Strategy
13452,765340,2017,Adventure
13452,765340,2017,Casual
13452,765340,2017,Indie
13453,593530,2017,Action
13454,726650,2017,Casual
13454,726650,2017,Indie
13455,745580,2017,Casual
13455,745580,2017,Indie
13455,745580,2017,Simulation
13456,752650,2017,Casual
13456,752650,2017,Strategy
13457,733990,2017,Casual
13457,733990,2017,Indie
13457,733990,2017,Simulation
13458,756020,2017,Action
13458,756020,2017,Casual
13458,756020,2017,Indie
13459,760350,2017,Casual
13459,760350,2017,Indie
13460,749000,2017,Adventure
13460,749000,2017,Casual
13461,755560,2017,Action
13461,755560,2017,Adventure
13461,755560,2017,Indie
13461,755560,2017,Sports
13463,756150,2011,Casual
13463,756150,2011,Indie
13463,756150,2011,Simulation
13464,758600,2017,Adventure
13464,758600,2017,Casual
13465,574070,2017,Free to Play
13465,574070,2017,Massively Multiplayer
13465,574070,2017,Strategy
13465,574070,2017,Early Access
13466,756050,2017,Action
13466,756050,2017,Adventure
13466,756050,2017,Casual
13466,756050,2017,Indie
13467,716050,2017,Action
13467,716050,2017,Adventure
13467,716050,2017,Indie
13467,716050,2017,RPG
13467,716050,2017,Strategy
13468,763300,2017,Action
13468,763300,2017,Adventure
13468,763300,2017,Casual
13468,763300,2017,Indie
13468,763300,2017,Racing
13468,763300,2017,Simulation
13468,763300,2017,Sports
13468,763300,2017,Strategy
13468,763300,2017,Early Access
13469,754700,2017,Adventure
13469,754700,2017,Indie
13469,754700,2017,RPG
13469,754700,2017,Strategy
13470,262810,2017,Adventure
13470,262810,2017,Indie
13471,682980,2017,Adventure
13471,682980,2017,Casual
13471,682980,2017,Indie
13472,749220,2017,Action
13472,749220,2017,Casual
13472,749220,2017,Indie
13473,733440,2017,Simulation
13473,733440,2017,Early Access
13474,765600,2017,Casual
13474,765600,2017,Indie
13476,432940,2017,Action
13476,432940,2017,Racing
13477,750620,2017,Casual
13477,750620,2017,Indie
13479,637410,2017,Action
13479,637410,2017,Indie
13480,750740,2017,Action
13480,750740,2017,Casual
13480,750740,2017,Indie
13481,726100,2017,Casual
13481,726100,2017,Indie
13482,765750,2017,Casual
13482,765750,2017,Free to Play
13482,765750,2017,Indie
13483,762140,2017,Casual
13483,762140,2017,Indie
13484,735570,2017,Action
13484,735570,2017,Casual
13484,735570,2017,Free to Play
13484,735570,2017,Indie
13485,587260,2017,RPG
13486,750911,2017,RPG
13487,750912,2017,RPG
13488,750910,2017,RPG
13489,703630,2017,Action
13489,703630,2017,Adventure
13489,703630,2017,Indie
13490,764661,2017,Action
13490,764661,2017,Adventure
13490,764661,2017,Free to Play
13490,764661,2017,Indie
13490,764661,2017,Massively Multiplayer
13491,752000,2017,Action
13491,752000,2017,Casual
13491,752000,2017,Indie
13492,764660,2017,Action
13492,764660,2017,Adventure
13492,764660,2017,Free to Play
13492,764660,2017,Indie
13492,764660,2017,Massively Multiplayer
13493,752690,2017,Action
13494,752310,2017,Casual
13494,752310,2017,Simulation
13495,729390,2017,Action
13495,729390,2017,Indie
13495,729390,2017,Early Access
13497,740170,2017,Adventure
13497,740170,2017,Early Access
13498,675355,2017,Simulation
13500,751950,2017,Action
13500,751950,2017,Indie
13500,751950,2017,Strategy
13501,388140,2011,Simulation
13501,388140,2011,Strategy
13502,759681,2017,Casual
13502,759681,2017,Indie
13502,759681,2017,Simulation
13503,728301,2017,Simulation
13504,748800,2017,Racing
13505,759680,2017,Casual
13505,759680,2017,Indie
13505,759680,2017,Simulation
13506,730410,2017,Indie
13506,730410,2017,Simulation
13506,730410,2017,Strategy
13510,483770,2017,Simulation
13511,764600,2017,Adventure
13511,764600,2017,Indie
13511,764600,2017,RPG
13514,752240,2017,Indie
13514,752240,2017,Early Access
13515,757290,2017,Casual
13515,757290,2017,Indie
13516,597840,2017,Animation &amp; Modeling
13516,597840,2017,Design &amp; Illustration
13516,597840,2017,Photo Editing
13516,597840,2017,Utilities
13517,756010,2017,Simulation
13517,756010,2017,Strategy
13518,706770,2017,Action
13518,706770,2017,Adventure
13518,706770,2017,Casual
13518,706770,2017,Indie
13518,706770,2017,RPG
13519,580731,2017,Casual
13519,580731,2017,Indie
13519,580731,2017,Simulation
13519,580731,2017,Strategy
13520,394430,2017,Action
13520,394430,2017,Indie
13521,762970,2017,Action
13521,762970,2017,Racing
13523,738020,2017,Action
13523,738020,2017,Casual
13523,738020,2017,Indie
13524,738050,2017,Action
13524,738050,2017,Casual
13524,738050,2017,Indie
13525,739880,2017,RPG
13526,742470,2017,Adventure
13527,575970,2017,Strategy
13527,575970,2017,Early Access
13528,709620,2017,Action
13528,709620,2017,Adventure
13528,709620,2017,Indie
13529,630916,2017,Simulation
13531,427490,2017,Indie
13531,427490,2017,RPG
13531,427490,2017,Strategy
13532,690040,2017,Action
13532,690040,2017,Indie
13532,690040,2017,Early Access
13533,730940,2017,RPG
13534,502970,2017,RPG
13535,727480,2017,Casual
13535,727480,2017,Indie
13537,760280,2017,Action
13537,760280,2017,Indie
13537,760280,2017,Racing
13537,760280,2017,Simulation
13538,666590,2017,Action
13538,666590,2017,Indie
13538,666590,2017,Sports
13538,666590,2017,Early Access
13539,692080,2017,Strategy
13540,760420,2017,Casual
13540,760420,2017,Indie
13540,760420,2017,Strategy
13541,754120,2017,Casual
13541,754120,2017,Indie
13541,754120,2017,Strategy
13542,740990,2017,Action
13542,740990,2017,Casual
13542,740990,2017,Indie
13543,342310,2017,Indie
13543,342310,2017,Simulation
13543,342310,2017,Strategy
13543,342310,2017,Early Access
13544,677997,2017,Simulation
13545,677995,2017,Simulation
13547,399835,2017,Action
13547,399835,2017,Indie
13547,399835,2017,Strategy
13548,425541,2017,Action
13548,425541,2017,Free to Play
13548,425541,2017,Indie
13548,425541,2017,Strategy
13549,757950,2017,Indie
13550,758590,2017,Adventure
13550,758590,2017,Casual
13551,634014,2017,Action
13551,634014,2017,Indie
13551,634014,2017,Strategy
13552,755490,2017,Action
13552,755490,2017,Casual
13552,755490,2017,Indie
13553,764330,2017,Design &amp; Illustration
13553,764330,2017,Web Publishing
13554,674970,2017,Action
13554,674970,2017,Casual
13554,674970,2017,Indie
13554,674970,2017,Simulation
13555,764331,2017,Design &amp; Illustration
13555,764331,2017,Web Publishing
13556,764320,2017,Design &amp; Illustration
13556,764320,2017,Web Publishing
13557,754300,2017,RPG
13558,764270,2017,Indie
13558,764270,2017,RPG
13558,764270,2017,Strategy
13559,762660,2017,Indie
13559,762660,2017,RPG
13559,762660,2017,Strategy
13560,240720,2017,Action
13561,748660,2017,Action
13561,748660,2017,Simulation
13562,754880,2017,Indie
13562,754880,2017,RPG
13562,754880,2017,Strategy
13563,764750,2017,Casual
13564,761270,2017,Adventure
13564,761270,2017,Free to Play
13564,761270,2017,Indie
13564,761270,2017,RPG
13565,763870,2017,Adventure
13565,763870,2017,RPG
13567,720020,2017,Action
13567,720020,2017,Adventure
13567,720020,2017,Indie
13571,679300,2017,Casual
13571,679300,2017,Indie
13574,754900,2017,Indie
13574,754900,2017,RPG
13574,754900,2017,Strategy
13575,703300,2017,Animation &amp; Modeling
13575,703300,2017,Design &amp; Illustration
13575,703300,2017,Photo Editing
13575,703300,2017,Utilities
13577,711064,2017,Action
13577,711064,2017,Free to Play
13577,711064,2017,Indie
13577,711064,2017,Massively Multiplayer
13577,711064,2017,RPG
13580,724310,2017,Simulation
13581,766440,2017,Simulation
13582,766442,2017,Simulation
13583,766443,2017,Simulation
13584,766441,2017,Simulation
13585,766446,2017,Simulation
13586,766445,2017,Simulation
13587,766447,2017,Simulation
13588,766444,2017,Simulation
13589,766470,2017,Simulation
13590,766449,2017,Simulation
13591,766448,2017,Simulation
13592,766471,2017,Simulation
13593,766472,2017,Simulation
13594,766520,2017,Simulation
13596,766521,2017,Simulation
13601,637798,2017,Casual
13601,637798,2017,Simulation
13602,739281,2017,Action
13602,739281,2017,Adventure
13602,739281,2017,Casual
13602,739281,2017,Massively Multiplayer
13605,734890,2017,Adventure
13605,734890,2017,Casual
13605,734890,2017,Indie
13606,721150,2017,Action
13607,721151,2017,Action
13608,721144,2017,Action
13609,721145,2017,Action
13610,721146,2017,Action
13612,721140,2017,Action
13613,741390,2015,Casual
13613,741390,2015,Strategy
13615,756722,2017,Racing
13615,756722,2017,Simulation
13615,756722,2017,Sports
13616,756723,2017,Racing
13616,756723,2017,Simulation
13616,756723,2017,Sports
13617,756724,2017,Racing
13617,756724,2017,Simulation
13617,756724,2017,Sports
13619,749050,2017,Action
13619,749050,2017,Adventure
13619,749050,2017,Casual
13619,749050,2017,Indie
13619,749050,2017,Simulation
13620,746410,2017,Casual
13620,746410,2017,Indie
13620,746410,2017,Strategy
13621,747290,2017,Adventure
13621,747290,2017,Casual
13621,747290,2017,Simulation
13622,750710,2017,Indie
13622,750710,2017,RPG
13624,756100,2017,Adventure
13625,648750,2017,Adventure
13625,648750,2017,Indie
13625,648750,2017,Strategy
13626,744550,2017,Action
13626,744550,2017,Indie
13627,754200,2017,Indie
13627,754200,2017,Simulation
13628,728890,2017,Action
13628,728890,2017,Adventure
13628,728890,2017,Indie
13629,740450,2017,Action
13629,740450,2017,Adventure
13629,740450,2017,Indie
13630,754190,2017,Indie
13630,754190,2017,Simulation
13631,731920,2017,Indie
13631,731920,2017,Simulation
13631,731920,2017,Strategy
13633,486460,2017,Adventure
13633,486460,2017,Casual
13633,486460,2017,Free to Play
13634,420829,2017,Animation &amp; Modeling
13634,420829,2017,Video Production
13635,733020,2017,Casual
13635,733020,2017,Indie
13635,733020,2017,Strategy
13637,740470,2017,Action
13637,740470,2017,Adventure
13637,740470,2017,Free to Play
13637,740470,2017,Indie
13638,733840,2017,Casual
13638,733840,2017,Simulation
13639,741930,2017,Indie
13639,741930,2017,RPG
13640,758380,2017,Indie
13640,758380,2017,Racing
13641,756640,2018,Adventure
13642,752910,2017,Action
13642,752910,2017,Casual
13642,752910,2017,Indie
13642,752910,2017,Early Access
13643,750770,2017,Adventure
13643,750770,2017,Indie
13643,750770,2017,RPG
13643,750770,2017,Strategy
13644,674220,2017,Casual
13644,674220,2017,Indie
13645,698980,2017,Action
13645,698980,2017,Adventure
13645,698980,2017,Casual
13647,761320,2017,Action
13647,761320,2017,Adventure
13647,761320,2017,Casual
13647,761320,2017,Indie
13648,635550,2017,Action
13649,674130,2017,Free to Play
13649,674130,2017,Indie
13649,674130,2017,Simulation
13649,674130,2017,Strategy
13650,745250,2017,Indie
13651,666330,2017,Action
13651,666330,2017,Casual
13651,666330,2017,Indie
13653,739030,2017,Action
