,id,año,early_access
19116,579680,1981,False
19117,593470,1983,False
19118,579610,1980,False
19119,579630,1983,False
19120,524172,2015,False
19121,579660,2012,False
19122,580470,2012,False
19123,581420,2012,False
19124,500233,2017,False
19125,532690,2017,False
19126,588970,2017,False
19128,569500,2017,False
19129,586960,2017,False
19130,587414,2017,False
19131,505730,2017,False
19132,570220,2017,False
19133,564550,2002,False
19134,584240,2017,False
19135,586420,2017,False
19136,565240,2017,False
19137,528051,2017,False
19138,528053,2017,False
19139,592490,2017,True
19140,520720,2017,False
19141,509724,2017,False
19142,509722,2017,False
19143,509723,2017,False
19144,509720,2017,False
19145,563520,2017,False
19146,587480,2017,False
19147,562760,2017,False
19148,581830,2017,False
19149,592800,2017,False
19150,581831,2017,False
19151,590350,2017,False
19152,448800,2017,False
19153,572710,2014,False
19154,593360,2017,False
19155,589790,2017,False
19156,590630,2017,False
19157,592110,2017,False
19158,593130,2017,False
19159,590760,2017,False
19160,593390,2017,False
19161,593450,2017,False
19162,590290,2017,False
19163,362150,2017,False
19164,488690,2017,False
19165,474740,2017,False
19166,587170,2017,False
19167,502700,2017,False
19168,572020,2017,False
19169,529760,2017,False
19170,579980,1995,False
19171,586430,2017,False
19172,587390,2017,True
19173,242610,2017,True
19174,593140,2017,False
19175,587410,2017,False
19176,587411,2017,False
19177,555532,2017,False
19178,587412,2017,False
19179,586040,2017,False
19180,416020,2017,True
19181,581970,2017,False
19182,557020,2017,False
19183,585950,2017,False
19184,575360,2017,False
19185,492410,2017,True
19186,535330,2017,False
19187,576060,2017,True
19188,591520,2017,False
19189,576980,2017,False
19190,578740,2017,False
19191,586540,2017,False
19193,578830,2017,False
19194,593503,2017,False
19195,593502,2017,False
19196,461550,2010,False
19197,593501,2017,False
19198,571330,2017,False
19199,553180,2017,False
19200,593500,2017,False
19201,525070,2017,False
19202,574671,2017,False
19203,574675,2017,False
19204,574670,2017,False
19205,540860,2017,False
19206,577404,2017,False
19207,485830,2017,False
19208,496439,2017,False
19209,558790,2017,False
19210,553260,2017,False
19211,414330,2017,False
19212,564940,2017,False
19213,583260,2017,False
19214,591710,2017,False
19215,587210,2017,False
19216,372080,2017,False
19217,560180,2017,False
19218,579960,2017,False
19220,581060,2017,False
19221,591480,2017,False
19222,585110,2017,False
19223,461540,2010,False
19225,586230,2017,False
19226,385130,2017,False
19228,500234,2017,False
19229,570361,2017,False
19230,586340,2017,False
19231,489260,2017,False
19232,586460,2011,False
19233,401800,2017,False
19234,586530,2017,False
19235,585840,2017,False
19236,553160,2017,False
19237,562540,2017,False
19239,586710,2017,False
19241,515980,2017,False
19242,375750,2017,False
19243,396350,2017,False
19244,585690,2017,False
19245,555430,2017,False
19246,565400,2017,False
19247,564870,2017,False
19248,526160,2017,True
19250,566300,2017,False
19251,590360,2017,False
19252,587660,2017,False
19255,588100,2017,False
19258,572080,2017,False
19259,537080,2017,False
19260,560170,1997,False
19262,307110,2017,True
19263,582800,1987,False
19264,586620,2017,False
19265,466160,2017,False
19266,416360,2017,False
19267,546460,2017,False
19269,579410,2017,False
19270,510510,2017,False
19271,564710,2017,False
19272,563150,2017,False
19273,585990,2017,False
19274,381890,2017,False
19275,589330,2017,False
19276,579730,2017,False
19277,431650,2017,False
19278,446840,2017,False
19279,584120,2017,False
19280,509714,2017,False
19281,509717,2017,False
19282,574320,2017,False
19283,527280,2017,False
19284,332270,2017,False
19285,510840,2017,False
19286,577990,1997,False
19287,586700,2017,False
19288,570170,2017,False
19289,570160,2017,False
19290,570180,2017,False
19291,570181,2017,False
19292,570200,2017,False
19293,540810,2017,False
19294,570190,2017,False
19295,589230,2017,False
19296,454410,2017,False
19297,586900,2017,False
19299,562090,2017,False
19300,585880,2017,False
19301,576810,2017,False
19302,573780,2017,False
19303,573370,2017,True
19304,461530,2016,False
19305,578890,2017,False
19308,589610,2017,False
19309,590162,2017,False
19310,590160,2017,False
19312,547930,2017,False
19313,576390,2017,True
19314,587010,2017,False
19315,536579,2017,False
19316,590161,2017,False
19317,586930,2015,False
19319,402910,2017,False
19320,588790,2017,False
19321,588830,2017,False
19322,588840,2017,False
19323,586500,2017,False
19324,580450,2017,False
19325,513890,2017,False
19326,562490,2017,False
19327,575580,2017,False
19328,560720,2013,False
19329,560760,2013,False
19330,560740,2014,False
19331,560730,2014,False
19332,560750,2016,False
19333,581640,2017,False
19334,560820,2013,False
19335,312430,2017,False
19336,576470,2017,True
19337,576530,2017,False
19338,428690,2016,False
19339,576520,2017,False
19341,446790,2017,False
19342,549260,2017,False
19343,577610,2017,False
19344,514140,2006,False
19345,577600,2017,False
19346,578030,2017,False
19347,578020,2017,False
19348,578380,2017,False
19349,587050,2017,False
19350,502070,2016,False
19351,581590,2017,False
19354,515140,2017,False
19355,581840,2017,False
19356,568400,2017,True
19357,525290,2017,False
19358,587770,2017,False
19359,579860,2017,False
19360,509780,2017,False
19361,584820,2017,False
19362,525520,2017,False
19363,575740,2017,False
19364,557400,2017,False
19365,586680,2017,False
19366,587590,2017,False
19367,401810,2017,False
19368,540230,2017,False
19369,575240,2017,False
19370,587640,2017,False
19371,588510,2017,False
19372,589130,2017,False
19373,579330,2017,False
19374,567970,2017,False
19376,587990,2017,False
19377,583640,2017,False
19378,439340,2017,True
19379,587910,2017,False
19380,582350,2017,False
19381,574690,2017,False
19382,562840,2017,False
19383,496820,2017,True
19385,566010,2017,False
19386,509980,2017,True
19388,577700,2017,False
19389,563289,2017,False
19390,582580,2017,False
19391,432890,2017,True
19392,500210,2017,False
19393,436520,2017,False
19394,585160,2017,False
19395,556120,2017,True
19397,568980,2017,False
19398,581400,2017,False
19399,573290,2017,False
19400,571880,2017,False
19401,569840,2017,False
19402,585770,2017,False
19403,585560,2017,False
19404,565220,2017,False
19405,528050,2017,False
19407,586450,2017,False
19408,586220,2017,False
19409,575590,2017,False
19410,574880,2017,False
19411,576160,2017,False
19412,506460,2017,False
19413,584770,2017,False
19414,580480,2017,False
19415,528450,2017,False
19416,341890,2017,False
19417,495280,2017,False
19418,571610,2017,False
19419,585740,2017,False
19420,578560,2017,False
19421,575680,2017,False
19422,585830,2017,False
19423,586570,2017,False
19424,528610,2017,False
19425,481600,2017,False
19426,554600,2017,False
19427,586560,2016,False
19428,575500,2017,False
19429,575501,2017,False
19431,469790,2017,False
19432,577840,2017,False
19433,440900,2017,True
19434,581430,2017,False
19435,581610,2017,False
19436,573530,2017,False
19437,575510,2017,False
19438,577490,2017,False
19439,585780,2017,False
19440,477730,2017,False
19442,572010,2017,True
19443,581890,2017,False
19444,426210,2017,True
19445,586090,2017,False
19446,514620,2017,False
19448,584760,2017,False
19449,540340,2017,False
19451,562480,2017,False
19452,505120,2017,False
19453,584700,2017,False
19454,572570,2016,False
19455,572580,2016,False
19456,571580,2017,False
19457,582840,2017,False
19458,565660,2017,False
19459,584180,2017,False
19460,584141,2017,False
19462,561480,2017,False
19463,434310,2017,False
19464,503660,2017,False
19465,536577,2017,False
19466,580700,2017,False
19467,523210,2017,False
19468,579100,2017,False
19469,585130,2017,False
19471,537380,2017,False
19472,573010,2017,False
19473,583760,2017,False
19474,521690,2017,False
19475,554570,2017,True
19476,521650,2017,False
19477,521660,2017,False
19481,445220,2017,True
19482,448290,2017,False
19483,581950,2017,False
19484,540690,2017,False
19485,581390,2017,False
19486,583230,2017,False
19487,582650,2017,False
19488,563287,2017,False
19489,581030,2017,False
19490,570380,2017,False
19491,425450,2017,True
19492,555580,2017,False
19493,556460,2017,False
19494,518130,2017,False
19495,377150,2017,False
19496,540681,2017,False
19497,540682,2016,False
19498,540680,2017,False
19499,581650,2017,False
19500,564720,2017,False
19501,579150,2017,False
19502,541240,2017,False
19503,551550,2017,True
19504,536450,2017,False
19505,582090,2017,False
19506,461390,2017,False
19507,556990,2017,False
19509,576050,2017,False
19510,439530,2017,False
19512,554150,2017,False
19513,552350,2017,False
19514,558241,2017,False
19515,558242,2017,False
19516,582430,2017,False
19517,352550,2017,False
19518,566670,2017,False
19519,569270,2017,False
19520,333990,2017,False
19521,565980,2017,False
19522,578350,2017,False
19523,402220,2017,False
19524,582150,2017,False
19525,578430,2017,False
19526,536548,2017,False
19527,536547,2017,False
19528,575750,2017,False
19529,502370,2017,False
19530,550540,2017,False
19531,536576,2017,False
19532,376979,2017,False
19533,582930,2017,False
19534,578360,2017,False
19535,581820,2017,False
19536,295670,2017,False
19537,581470,2017,False
19538,575960,2017,False
19540,377030,2017,False
19541,580051,2017,False
19542,377010,2017,False
19543,552390,2017,False
19544,563288,2017,False
19546,571810,2017,False
19548,550890,2016,False
19549,567660,2015,False
19550,555010,2017,True
19551,388960,2017,False
19553,557970,2017,False
19554,505290,2017,False
19555,568970,2017,False
19556,573300,2017,False
19557,514990,2017,False
19558,578930,2017,False
19559,509699,2017,False
19560,509704,2017,False
19561,509701,2017,False
19562,509700,2017,False
19563,464850,2017,False
19564,582250,2017,False
19565,516480,2017,False
19566,380860,2017,False
19567,540450,2012,False
19568,572030,2017,False
19570,578320,2017,False
19571,551070,2016,False
19572,569920,2017,False
19576,576280,2017,False
19577,555890,2017,False
19578,477720,2017,False
19579,579920,2017,False
19580,567600,2017,False
19581,552570,2017,False
19582,573770,2016,False
19585,551510,2017,False
19586,580460,2017,False
19587,580740,2017,False
19588,577930,2017,False
19589,580240,2017,False
19590,574460,2017,False
19591,580760,2017,False
19592,580790,2017,False
19593,291860,2017,True
19594,580290,2017,False
19595,577810,2017,False
19597,460210,2017,True
19598,520646,2017,False
19599,520641,2017,False
19600,567890,2017,False
19601,577740,2017,False
19602,495750,2014,False
19603,576350,2016,False
19604,577630,2017,False
19607,578400,2017,False
19610,545650,2017,False
19612,567370,2017,False
19613,578201,2017,False
19614,563300,2017,False
19615,569590,2016,False
19617,580160,2017,False
19618,376969,2017,False
19619,556180,2017,False
19620,305700,2017,True
19621,500239,2017,False
19622,575080,2017,False
19623,575640,2017,False
19626,550670,2016,False
19627,577311,2017,False
19628,577540,2017,False
19629,577312,2017,False
19630,571120,2017,False
19631,455710,2017,False
19632,577310,2017,False
19633,536730,2017,False
19634,572780,2017,False
19636,576540,2017,False
19637,390960,2017,False
19638,576770,2017,True
19640,578260,2017,False
19641,577400,2017,False
19642,536571,2017,False
19643,536570,2017,False
19644,556250,2017,False
19645,429660,2017,False
19646,569140,2017,False
19647,388471,2017,False
19648,566200,2017,False
19649,509695,2017,False
19650,509698,2017,False
19651,509697,2017,False
19652,564260,2017,False
19653,509696,2017,False
19654,555410,2017,False
19655,565330,2017,False
19656,569360,2017,False
19658,548720,2017,False
19659,555400,2017,True
19660,437730,2017,True
19661,574630,2017,False
19662,572790,2017,False
19663,560000,2016,False
19664,563250,2017,False
19665,576920,2017,False
19667,531520,2014,False
19668,521230,2017,False
19669,572740,2004,False
19670,555840,2017,False
19671,578200,2017,False
19672,578770,2017,False
19673,569050,2017,False
19674,576730,2017,False
19676,533170,2017,False
19677,468540,2017,True
19678,568160,2017,False
19679,574810,2017,False
19681,574970,2017,False
19682,574971,2017,False
19685,568670,2017,True
19686,526740,2016,False
19687,568320,2017,False
19688,547820,2017,False
19689,576030,2017,False
19690,576800,2017,False
19691,561010,2017,False
19693,574640,2017,False
19695,437390,2017,False
19697,541710,2016,False
19698,541680,2013,False
19699,516410,2017,False
19700,564900,2017,False
19701,430324,2017,False
19702,515130,2017,False
19703,568960,2017,False
19705,575610,2016,False
19706,470220,2016,False
19707,565310,2017,False
19708,560940,2016,False
19709,549890,2016,False
19710,567400,2017,False
19711,560941,2016,False
19712,509689,2017,False
19713,509690,2017,False
19714,509691,2017,False
19715,509692,2017,False
19716,509694,2017,False
19717,509693,2017,False
19719,569980,2017,False
19720,572060,2017,False
19721,575260,2017,False
19722,574490,2017,False
19723,576220,2017,False
19724,575250,2017,False
19725,576250,2017,False
19726,576270,2017,False
19727,575230,2017,False
19728,571550,2017,False
19729,562240,2017,False
19730,461730,2017,False
19731,574620,2016,False
19732,540900,2017,False
19733,567620,2016,True
19734,534190,2017,False
19735,520080,2017,False
19736,434300,2017,True
19738,575190,2016,False
19740,550440,2012,False
19743,575930,2016,False
19744,572340,2016,False
19745,444490,2016,False
19748,573500,2017,False
19749,575490,2016,False
19750,519020,2016,False
19751,490910,2016,False
19752,573210,2016,False
19753,574990,2016,False
19754,574030,2016,False
19755,372980,2015,False
19756,568020,2015,False
19757,547540,2016,False
19758,549770,2016,False
19759,567420,2016,False
19761,512560,2016,True
19764,569245,2016,False
19765,569248,2016,False
19766,569242,2016,False
19768,569249,2016,False
19769,569247,2016,False
19770,569246,2016,False
19771,569240,2016,False
19772,569241,2016,False
19774,574680,2016,False
19776,566560,2016,False
19777,572760,2016,False
19778,507340,2016,False
19780,573640,2016,False
19781,514570,2016,False
19783,572400,2016,False
19784,558680,2016,True
19790,573920,2016,False
19791,574380,1990,False
19792,573890,1991,False
19793,565510,2016,False
19794,571920,1982,False
19795,557040,2016,False
19797,571670,2016,False
19798,558010,2016,False
19799,537990,2016,False
19800,556720,2016,False
19801,572470,2016,False
19802,572390,2016,False
19803,572420,2016,False
19804,572930,2016,False
19805,572490,2016,False
19806,565360,2016,False
19807,573150,2016,False
19808,565370,2016,False
19811,500420,2016,True
19812,398120,2016,True
19815,569740,2016,False
19816,565610,2016,False
19817,567010,2016,False
19818,567900,2016,False
19820,569850,2016,False
19821,545590,2016,False
19823,572750,2016,False
19824,573880,2016,False
19826,451990,2016,False
19828,556880,2016,False
19829,407840,2015,False
19830,527190,2016,False
19831,572190,2016,False
19832,570800,2016,False
19833,570930,2016,False
19834,573350,2016,False
19836,566910,2016,False
19837,476570,2016,False
19838,569490,2016,False
19840,570310,2016,False
19841,557580,2016,True
19843,547210,2016,False
19844,571440,2016,False
19845,542280,2016,False
19846,526002,2016,False
19848,557570,2016,False
19850,500320,2016,False
19853,480540,2016,False
19854,526860,2016,False
19855,545820,2016,False
19857,512700,2016,False
19858,538290,2016,False
19859,538300,2016,False
19860,556090,2016,False
19861,512032,2016,False
19862,512033,2016,False
19865,540711,2016,False
19866,480530,2016,False
19867,253840,2016,False
19868,569610,2016,False
19869,571900,2016,False
19870,569600,2016,False
19871,569930,2016,False
19872,570560,2016,False
19873,572120,2016,False
19874,572770,2016,False
19875,572840,2016,False
19876,567850,2016,False
19877,569000,2016,False
19878,563286,2016,False
19879,534910,2016,False
19880,350272,2016,False
19881,564400,2016,False
19882,564730,2016,False
19884,535280,2016,False
19885,539250,2016,False
19886,559900,2016,False
19888,570960,2016,False
19889,569520,2016,False
19890,564340,2016,False
19891,525016,2016,False
19892,525017,2016,False
19893,525014,2016,False
19894,568950,2016,False
19895,558391,2016,False
19896,491020,2016,False
19897,546610,2016,True
19898,537110,2016,False
19900,561990,2016,False
19901,531601,2016,False
19903,555250,2016,False
19904,568200,2016,False
19905,565352,2016,False
19906,537324,2016,False
19907,542021,2016,False
19908,541270,2016,False
19909,565630,2016,False
19910,569030,2016,False
19911,564140,2017,True
19913,571820,2016,False
19914,558370,2016,False
19915,568340,2016,False
19916,488060,2016,False
19917,565540,2016,False
19919,516120,2016,False
19921,570450,2016,False
19922,571850,2016,False
19923,432270,2016,False
19924,542700,2016,True
19926,530620,2016,False
19927,568500,2016,False
19929,495740,2016,True
19930,521580,2016,False
19931,565600,2016,False
19934,529610,2016,False
19935,357500,2016,False
19936,569400,2016,False
19937,557810,2016,False
19938,554800,2016,False
19939,568220,2016,True
19940,569380,2016,False
19941,518040,2016,True
19942,467511,2016,False
19943,521510,2016,False
19944,553570,2016,False
19945,560050,2016,False
19946,568370,2016,False
19947,562570,2016,False
19948,468736,2016,False
19951,514670,2016,False
19953,568610,2016,False
19954,570120,2016,False
19956,550710,2016,False
19957,516890,2016,False
19958,361420,2016,True
19959,552210,2016,False
19960,546550,2016,False
19961,496450,2016,False
19962,554590,2016,False
19963,566550,2016,False
19965,566890,2016,False
19967,568630,2016,False
19969,500232,2016,False
19970,501620,2016,False
19971,570300,2016,False
19972,560260,2016,False
19973,448550,2016,False
19974,543140,2016,False
19976,560140,2016,False
19977,560390,2016,False
19978,561290,2016,False
19979,560680,2016,False
19980,561830,2016,False
19981,532770,2016,False
19983,551790,2016,False
19984,563440,2016,False
19985,563640,2016,False
19986,562891,2016,False
19987,565110,2016,False
19988,552800,2016,False
19989,552200,2016,False
19990,566050,2016,False
19991,564530,1999,False
19992,448190,2016,False
19993,544940,2013,False
19994,546100,2016,False
19995,561812,2016,False
19996,561810,2016,False
19997,561815,2016,False
19998,561814,2016,False
19999,561816,2016,False
20000,561811,2016,False
20001,431870,2016,False
20002,565000,2016,False
20003,565001,2016,False
20004,565002,2016,False
20005,563650,2016,False
20006,520390,2016,False
20007,566590,2016,False
20008,557230,2016,False
20009,559800,2016,False
20010,570030,2016,False
20011,522890,2016,False
20013,561190,2016,False
20014,563284,2016,False
20015,491494,2016,False
20016,562660,2016,False
20017,504000,2016,False
20018,564960,1998,False
20019,560350,1995,False
20020,546700,2016,False
20021,544990,2016,False
20022,545000,2016,False
20023,521670,2016,False
20024,555720,2016,False
20025,545720,2016,False
20026,492090,2016,False
20027,549970,2016,False
20028,557350,2016,False
20029,552760,2016,False
20030,552330,2016,False
20031,562820,2016,False
20032,557380,2016,False
20033,570020,2016,False
20034,267776,2016,False
20035,267777,2016,False
20036,324520,2016,False
20037,549971,2016,False
20038,520440,2016,False
20039,550330,2016,False
20040,463160,2016,False
20041,563281,2016,False
20042,570430,2016,False
20043,541570,2016,False
20044,567990,2016,False
20045,496971,2016,False
20046,496972,2016,False
20047,434900,2016,False
20048,496970,2016,False
20049,536545,2016,False
20050,562470,2016,False
20052,391290,2016,True
20054,553370,2016,False
20056,568450,2016,False
20058,570010,2016,False
20059,465440,2016,False
20060,550331,2016,False
20061,550332,2016,False
20062,550333,2016,False
20063,550335,2016,False
20064,550334,2016,False
20065,514920,2016,True
20067,528740,2016,False
20068,557001,2016,False
20069,535890,2016,False
20070,552550,2016,False
20071,565140,2016,False
20072,431830,2016,False
20073,526000,2016,False
20075,423590,2016,False
20076,554340,2016,False
20077,568940,2016,False
20078,526001,2016,False
20079,356460,2016,False
20080,565321,2016,False
20081,539350,2016,False
20082,564450,2016,False
20083,458760,2016,False
20085,563570,2017,True
20086,541640,2016,False
20087,541670,2016,False
20088,552580,2016,False
20089,541660,2016,False
20090,554290,2016,False
20091,568590,2016,False
20092,568700,2016,False
20093,563750,2016,False
20094,505270,2016,False
20095,562680,2016,False
20096,491670,2016,False
20097,540780,2016,False
20098,559250,2016,False
20099,565100,2016,False
20100,510550,2016,False
20101,391280,2016,False
20102,453870,2017,True
20103,547180,2013,False
20104,545400,2016,False
20105,411960,2016,False
20106,566220,2016,False
20107,384180,2016,False
20108,564440,2016,False
20109,556680,2018,True
20111,496540,2016,True
20112,566710,2016,False
20113,558641,2016,False
20115,567180,2016,False
20116,568570,2016,False
20118,533010,2016,False
20119,558030,2016,False
20121,568150,2016,False
20123,423890,2016,True
20124,561860,2016,False
20125,290020,2017,False
20126,529130,2016,False
20127,495570,2016,False
20129,565450,2016,False
20130,420530,2016,False
20131,568540,2016,False
20133,552780,2016,False
20134,533150,2016,False
20135,376976,2016,False
20137,538880,2016,False
20138,528120,2016,False
20139,566760,2016,False
20140,533180,2016,False
20141,486130,2016,False
20142,540150,2016,False
20143,329340,2016,False
20144,552130,2016,False
20145,566340,2016,False
20147,564090,2016,False
20148,559670,2016,False
20149,480650,2016,False
20150,523500,2016,False
20151,523501,2016,False
20152,523503,2016,False
20153,523502,2016,False
20154,523504,2016,False
20155,564840,2016,False
20156,551821,2016,False
20157,551820,2016,False
20159,493700,2016,False
20160,549740,2016,False
20161,462620,2016,False
20162,422201,2016,False
20163,558410,2016,False
20166,482450,2016,False
20167,470300,2016,False
20168,496120,2012,False
20169,563670,2016,False
20170,546080,2016,False
20171,563720,2016,False
20172,523505,2016,False
20173,523507,2016,False
20174,523508,2016,False
20175,523510,2016,False
20176,523506,2016,False
20177,523521,2016,False
20178,523511,2016,False
20179,448183,2016,False
20180,536543,2016,False
20181,536546,2016,False
20182,544650,2016,False
20184,494600,2016,False
20185,555770,2016,False
20186,525011,2016,False
20187,557200,2016,False
20189,535700,2016,False
20190,509674,2016,False
20191,509678,2016,False
20192,509676,2016,False
20193,509677,2016,False
20196,509675,2016,False
20198,549660,2016,False
20201,545370,2016,False
20205,564180,2016,False
20206,556110,2016,False
20207,528250,2016,False
20208,540330,2016,False
20209,513560,2016,False
20210,564300,2016,False
20211,566330,2016,False
20212,523900,2016,False
20213,552160,2016,False
20214,355490,2016,True
20215,540840,2016,False
20216,563400,2016,False
20217,558440,2016,False
20218,558020,2016,False
20219,549113,2016,False
20220,444360,2016,False
20222,531130,2016,False
20223,507060,2016,False
20224,543780,2016,False
20225,446000,2016,False
20226,562220,2016,False
20227,370060,2016,True
20228,563430,2016,False
20230,535680,2016,False
20231,376480,2016,False
20232,411894,2016,False
20233,489520,2016,True
20234,551880,2016,False
20236,422192,2016,False
20237,555710,2016,False
20238,559550,2016,False
20239,513620,2016,False
20240,545070,2016,False
20241,565320,2016,False
20242,556130,2016,False
20243,559530,2016,False
20246,514150,2003,False
20247,542910,2016,True
20248,559350,2016,False
20249,449730,2016,False
20250,547010,2016,False
20251,547030,2016,False
20253,255252,2016,False
20254,539980,2016,False
20255,563180,2016,False
20256,561340,2016,False
20257,564030,2016,False
20259,497080,2016,False
20261,563282,2016,False
20262,422191,2016,False
20264,564360,2016,False
20265,540720,2016,False
20266,540721,2016,False
20267,554130,2016,False
20268,554500,2016,False
20269,561310,2016,False
20270,560670,2016,False
20272,559790,2016,False
20273,551810,2016,False
20274,561240,2016,False
20276,527420,2016,False
20277,563590,2016,False
20278,423870,2016,False
20279,391600,2016,False
20280,446850,2016,True
20281,557700,2016,False
20282,530130,2016,True
20283,558301,2016,False
20284,558302,2016,False
20285,558300,2016,False
20286,284240,2016,False
20287,549810,2016,False
20288,521300,2015,False
20289,538690,2016,False
20290,267655,2016,False
20292,535980,2016,False
20293,548110,2011,False
20294,563910,2016,False
20295,509671,2016,False
20296,509672,2016,False
20297,556870,2016,False
20298,543610,2016,False
20299,533120,2016,True
20300,556160,2016,False
20301,562690,2016,False
20302,553780,2016,False
20303,508161,2016,False
20304,557780,2016,False
20305,509450,2016,False
20306,551670,2016,False
20308,411520,2016,True
20309,559590,2016,False
20311,513370,2016,False
20312,515950,2016,False
20313,552020,2016,False
20314,448184,2016,False
20315,527350,2016,False
20316,307940,2016,False
20317,448207,2016,False
20319,558290,2016,False
20320,532800,2016,True
20321,509670,2016,False
20322,509669,2016,False
20323,509673,2016,False
20324,533810,2016,False
20325,525012,2016,False
20326,525015,2016,False
20327,525018,2016,False
20328,525033,2016,False
20329,525019,2016,False
20330,525035,2016,False
20331,558390,2016,False
20333,525037,2016,False
20334,562790,2016,False
20335,507440,2016,True
20336,559970,2016,False
20337,541810,2016,False
20338,560570,2016,False
20340,469710,2016,False
20341,512790,2016,False
20342,558610,2016,False
20343,548290,2016,False
20344,556070,2016,True
20345,559370,2016,False
20346,558762,2016,False
20347,538370,2016,False
20348,559340,2016,True
20349,558761,2016,False
20350,558760,2016,False
20351,561720,2016,False
20352,528190,2016,False
20353,486100,2016,False
20354,437233,2016,False
20355,552610,2016,False
20356,553610,2016,False
20357,548420,2016,False
20358,547410,2016,False
20359,550382,2016,False
20360,434750,2016,False
20362,561130,2016,False
20363,559381,2016,False
20364,537130,2014,False
20366,525010,2016,False
20367,535840,2016,False
20368,550240,2016,False
20369,538430,2016,False
20371,549630,2016,False
20372,560630,2016,False
20373,519990,2016,False
20374,545743,2016,False
20375,545742,2016,False
20376,545740,2016,False
20377,545741,2016,False
20378,517190,2016,False
20379,559150,2016,False
20380,457720,2016,False
20381,382050,2016,False
20382,554200,2016,False
20383,553910,2016,False
20384,547900,2016,False
20385,532670,2012,False
20386,497510,2016,False
20387,558130,2016,False
20388,559200,2016,False
20389,546890,2016,False
20391,544710,2016,False
20392,559380,2016,False
20393,553290,2016,False
20394,520590,2016,False
20395,548050,2016,False
20396,562050,2016,False
20397,364820,2016,False
20399,541460,2011,False
20400,558660,2016,False
20401,459140,2016,False
20402,553350,2016,False
20403,557190,2016,False
20404,557680,2016,False
20405,302670,2016,True
20406,558880,2016,False
20407,560240,2016,False
20408,517330,2017,False
20409,431200,2016,False
20410,559510,2016,False
20411,549490,2016,False
20412,561140,2016,False
20413,460630,2016,False
20414,556240,2016,False
20416,560100,2016,False
20417,560101,2016,False
20418,475310,1999,False
20420,536380,2016,False
20422,558640,2016,False
20424,542210,2016,True
20425,524850,2016,False
20427,558310,2016,False
20428,551250,2016,False
20430,418210,2016,False
20431,406280,2016,False
20432,451060,2016,True
20433,485360,2016,False
20434,550930,2016,False
20435,511470,2016,False
20436,493340,2016,False
20437,556280,2016,False
20439,534360,2016,False
20440,502200,2016,False
20442,543270,2016,False
20443,504210,2016,False
20444,448181,2016,False
20445,552720,2016,False
20446,546520,2016,False
20447,549110,2016,False
20448,446600,2016,False
20449,549111,2016,False
20450,549112,2016,False
20451,526780,2016,False
20452,544260,2016,False
20453,511390,2016,False
20454,549510,2016,False
20455,555760,2016,False
20456,547050,2016,False
20458,551520,2016,False
20459,556810,2016,False
20461,551570,2016,False
20462,557390,2016,False
20463,438300,2016,False
20464,398915,2016,False
20465,528770,2016,False
20466,554640,2016,False
20467,546390,2016,False
20469,553820,2016,False
20470,538060,2016,False
20471,522340,2016,False
20472,556300,2016,True
20473,544480,2016,False
20475,454250,2016,False
20477,429350,2016,False
20478,555660,2016,False
20479,555520,2016,False
20480,549310,2016,False
20481,556740,2018,False
20482,549300,2016,False
20483,556650,2016,False
20484,544190,2016,False
20486,497200,2016,False
20487,361040,2016,False
20488,557860,2016,False
20489,550840,2016,True
20490,399820,2016,False
20492,500206,2016,False
20493,556890,2016,False
20494,558200,2016,False
20495,464350,2016,False
20496,330950,2016,False
20498,512460,2016,True
20500,282560,2016,False
20501,485420,2016,False
20502,496400,2016,False
20503,466546,2016,False
20504,548410,2016,False
20505,530060,2016,False
20507,297660,2016,False
20508,494100,2016,False
20509,550850,2016,False
20510,551290,2016,False
20511,555680,2016,False
20512,552860,2016,False
20513,557300,2016,False
20514,553360,2016,False
20515,558220,2016,False
20516,558210,2016,False
20517,395620,2016,False
20519,546790,2016,False
20520,536544,2016,False
20521,494520,2016,False
20522,454540,2016,False
20523,526980,2016,False
20524,555610,2016,False
20525,556600,2016,False
20526,558630,2016,False
20527,254300,2016,False
20528,416040,2016,False
20529,556030,2016,False
20530,556290,2016,False
20531,552010,2016,False
20532,552140,2016,False
20533,390330,2016,False
20534,549400,2016,False
20535,541190,2008,False
20536,552850,2016,False
20537,533860,2016,False
20538,550070,2016,False
20539,541380,2016,False
20542,546880,2016,False
20543,485790,2016,True
20544,549960,2016,False
20545,557470,2016,False
20546,554360,2016,False
20547,534840,2016,False
20548,550170,2016,True
20550,553830,2016,False
20551,466480,2016,False
20552,548710,2016,False
20553,546960,2016,False
20554,555630,2016,False
20555,489320,2016,False
20556,454070,2016,False
20557,507030,2016,False
20558,555590,2016,False
20559,377980,2016,False
20560,557250,2016,False
20561,554560,2016,False
20562,422182,2016,False
20563,452230,2016,False
20564,556100,2016,False
20565,528670,2016,False
20566,522090,2016,False
20567,403640,2016,False
20569,551500,2016,False
20570,525630,2016,False
20571,500940,2016,False
20572,551210,2016,False
20573,545050,2016,True
20574,549470,2016,False
20576,463250,2016,True
20577,549670,2016,False
20578,554530,2016,False
20579,520910,2016,False
20580,549840,2016,False
20581,550380,2016,False
20582,536490,2016,False
20583,557280,2016,False
20584,518740,2016,False
20585,555940,2016,False
20587,516680,2016,False
20588,526800,2016,False
20589,546340,2016,False
20590,512314,2016,False
20591,512313,2016,False
